timestamp,open,high,low,close,volume
1757055600000,111909.8,112896.6,111888.3,112710.2,509.654867
1757057400000,112710.2,112994.9,112622.2,112946.7,317.09653
1757059200000,112946.7,112995.1,112642.6,112736.7,220.844994
1757061000000,112736.7,112791.2,112603.2,112623.5,98.453664
1757062800000,112623.5,112625.8,112187.7,112222.1,227.794514
1757064600000,112222.1,112402.6,112137,112302,150.43243
1757066400000,112302,112584.7,112194.3,112265.2,149.03663
1757068200000,112265.2,112424.4,112255.8,112255.8,114.655218
1757070000000,112255.8,112442.8,112138,112345,156.931016
1757071800000,112345,112378.5,112277.6,112342.9,68.451555
1757073600000,112342.9,112685,112244.4,112608.5,155.622194
1757075400000,112608.5,113383.7,112010.6,113209.7,1407.196112
1757077200000,113209.7,113274.5,112867.9,112947.4,344.695746
1757079000000,112947.4,113310.1,112707.1,113080.5,649.889409
1757080800000,113080.5,113080.5,110913.1,110998.6,1013.877317
1757082600000,110998.6,111125.7,110447.1,110556,821.455651
1757084400000,110556,110991,110270.7,110875.9,332.069316
1757086200000,110875.9,111022.2,110656,110717.4,201.290648
1757088000000,110717.4,110803,110533.2,110723.5,190.541615
1757089800000,110723.5,110925.6,110673.6,110810.4,114.932055
1757091600000,110810.4,110815.6,110521.6,110673.4,104.334119
1757093400000,110673.4,110676.6,110205.7,110607.1,227.092548
1757095200000,110607.1,111067,110569.2,111057.3,140.026967
1757097000000,111057.3,111293.5,111023.5,111201.3,132.394346
1757098800000,111201.3,111400,111120.4,111364.2,136.119274
1757100600000,111364.2,111626.9,111150.4,111607.3,188.070795
1757102400000,111607.3,111654.3,111300,111380.9,185.367905
1757104200000,111380.9,111649.3,111303.4,111649.3,200.292834
1757106000000,111649.3,111708.5,110353.2,110972.2,544.204006
1757107800000,110972.2,111052.3,110605,110605.1,111.664825
1757109600000,110605.1,110706.6,110506,110685.5,53.497423
1757111400000,110685.5,110928.1,110682.3,110807.5,55.360113
1757113200000,110807.5,110877.6,110717.2,110742.4,34.021292
1757115000000,110742.4,110754.8,110593.2,110664.9,47.530604
1757116800000,110664.9,110716.7,110559.1,110680.9,68.551419
1757118600000,110680.9,110832.3,110671.6,110783.7,42.042646
1757120400000,110783.7,110861.6,110743.6,110806.4,26.461465
1757122200000,110806.4,110925.7,110787.2,110865.8,25.870041
1757124000000,110865.8,110918.4,110727.7,110747.9,21.00775
1757125800000,110747.9,111214.2,110747.8,111214.2,69.792171
1757127600000,111214.2,111310.7,111104.9,111252.4,52.377041
1757129400000,111252.4,111252.4,111003.9,111089,35.927367
1757131200000,111089,111089.1,110786.6,110823.2,52.373761
1757133000000,110823.2,110979.2,110791,110883.2,22.885768
1757134800000,110883.2,110883.3,110708.6,110753.1,35.179715
1757136600000,110753.1,110827.4,110703.8,110717.7,37.705256
1757138400000,110717.7,110787.3,110711.4,110781.2,14.754668
