timestamp,open,high,low,close,volume
1722016800000,67371.11,67607.9,67331.8,67569.89,703.46086
1722020400000,67569.89,68157.62,67541.62,67987.39,926.327028
1722024000000,67987.39,68009.48,67413.66,67435.56,806.124026
1722027600000,67435.56,68219.02,67429.36,67944.97,511.794157
1722031200000,67944.97,68092.29,67853.4,67939.85,435.260054
1722034800000,67939.85,67977.97,67841.5,67909.78,325.810698
1722038400000,67909.78,67954.66,67803.41,67877.31,505.103444
1722042000000,67877.31,67883.32,67633.34,67662.08,290.687843
1722045600000,67662.08,68075.01,67650.22,68020.7,296.170991
1722049200000,68020.7,68081.47,67768.49,67797.56,302.424497
1722052800000,67797.56,67903.44,67781.88,67869.5,190.443794
1722056400000,67869.5,68002,67864.72,67900.83,233.237773
1722060000000,67900.83,68096.95,67891.46,68096.81,201.679958
1722063600000,68096.81,68303.92,68045.19,68047.23,538.90055
1722067200000,68047.23,68185,67905,67990.35,329.564879
1722070800000,67990.35,68227.77,67945.28,68221.09,355.680359
1722074400000,68221.09,68267.28,68084.67,68155.77,286.076171
1722078000000,68155.77,68238,68016.37,68218.63,320.107092
1722081600000,68218.63,68477.74,68199.96,68409.96,562.018097
1722085200000,68409.96,69397.32,68400.98,69242.96,1130.5807
1722088800000,69242.96,69415.15,68750.26,68983.92,824.643275
1722092400000,68983.92,69087.98,68591.13,68860.01,773.128775
1722096000000,68860.01,68996.12,68644.65,68693.05,666.258279
1722099600000,68693.05,68761.73,68419.23,68544.74,706.182727
1722103200000,68544.74,68999.99,68507.79,68540.99,656.71746
1722106800000,68540.99,68650.85,67700,68255.09,1340.144286
1722110400000,68255.09,68460,66635.03,67794.01,4125.605373
1722114000000,67794.01,69209.26,67596.78,68865.77,1557.095901
1722117600000,68865.77,68882,68527.04,68635.1,713.673732
1722121200000,68635.1,68635.11,67781.63,67899.4,739.060704
1722124800000,67899.4,68087.89,67259.71,67956.45,930.718503
1722128400000,67956.45,68295,67913.06,68088.04,512.039998
1722132000000,68088.04,68172.68,67966.36,68156.15,392.10139
1722135600000,68156.15,68165.97,67944.47,67946.43,385.288504
1722139200000,67946.43,68041.52,67322.81,67344.76,594.720713
1722142800000,67344.76,67522.08,67052.69,67414.48,691.012819
1722146400000,67414.48,67584.8,67372.28,67482.84,400.648866
1722150000000,67482.84,67566.43,67302.97,67551.96,445.168607
1722153600000,67551.96,67561.56,67214.16,67381.5,471.791653
1722157200000,67381.5,67561.55,67309.8,67435.26,511.2732
1722160800000,67435.26,67689.68,67384.89,67564.6,450.405715
1722164400000,67564.6,68072.74,67560.08,67840.82,546.268238
1722168000000,67840.82,68124.49,67746.11,68008.89,609.98826
1722171600000,68008.89,68057.84,67865.79,67996.64,466.786832
1722175200000,67996.64,68040,67662.5,67751.65,597.074336
1722178800000,67751.65,67794.16,67585.42,67659.22,500.882896
1722182400000,67659.22,67762.88,67621.97,67679.35,486.833357
1722186000000,67679.35,67998.94,67677.87,67985.82,445.617971
1722189600000,67985.82,68339.05,67935.13,68241.24,635.693051
1722193200000,68241.24,68308.77,68092.39,68125.92,424.752
1722196800000,68125.92,68185.2,67951.77,68014.33,339.479813
1722200400000,68014.33,68078.92,67817.81,68032.57,219.551322
1722204000000,68032.57,68265.24,67949.25,68012.29,404.460319
1722207600000,68012.29,68279.99,67948.38,68242.63,239.607562
1722211200000,68242.63,69007.9,68164.39,68719.08,1020.447218
1722214800000,68719.08,68856.36,68345.13,68541.93,564.403
1722218400000,68541.93,69627.03,68529.83,69561.94,1008.109171
1722222000000,69561.94,69814.74,69280.13,69355.44,900.9704
1722225600000,69355.44,69478.12,69262.13,69376.74,506.543686
1722229200000,69376.74,69827.16,69375.07,69663.19,524.038687
1722232800000,69663.19,69893.73,69542.72,69589.94,926.924668
1722236400000,69589.94,69623.01,69440.46,69536.91,606.754208
1722240000000,69536.91,69715.74,69372.61,69473.17,609.372252
1722243600000,69473.17,69638.05,69440.15,69532.27,473.501899
1722247200000,69532.27,69761.75,69394.77,69626.35,525.136847
1722250800000,69626.35,69860,69578.25,69582.22,574.070768
1722254400000,69582.22,69954.44,69401.67,69803.12,868.404206
1722258000000,69803.12,70067.09,69074.71,69265.06,1537.285981
1722261600000,69265.06,69301.42,68046.87,68203.33,1614.511054
1722265200000,68203.33,68300,67657.77,68096.61,1375.262791
1722268800000,68096.61,68120.66,66805.4,66936.78,1719.421752
1722272400000,66936.78,67167.94,66421.36,67014.5,1563.285274
1722276000000,67014.5,67588,66940,67421.26,1139.79976
1722279600000,67421.26,67554.57,67237.51,67310.77,933.961001
1722283200000,67310.77,67399.96,67155.2,67374.95,522.031474
1722286800000,67374.95,67515.76,67025.87,67493.54,321.013882
1722290400000,67493.54,67556.7,67131.99,67228.61,361.577688
1722294000000,67228.61,67269.1,66600.64,66781.35,701.202418
1722297600000,66781.35,66863.96,65855,66613.13,1200.185134
1722301200000,66613.13,66889.51,66036.06,66182.48,941.533355
1722304800000,66182.48,66468.14,65920,66414.14,1219.266708
1722308400000,66414.14,66677.22,66365.74,66608.6,780.439559
1722312000000,66608.6,66806.12,66516.69,66793.38,493.638381
1722315600000,66793.38,66795.4,66312.74,66468.28,497.693348
1722319200000,66468.28,66771.07,66452.14,66753.33,525.47467
1722322800000,66753.33,66993.73,66753.32,66941.58,681.442963
1722326400000,66941.58,66988.37,66711.16,66760.49,469.881523
1722330000000,66760.49,66901.56,66429.99,66595.88,562.048986
1722333600000,66595.88,66693.92,66401.61,66579.88,529.3298
1722337200000,66579.88,66721.59,66480.81,66566.58,449.673418
1722340800000,66566.58,66821.5,66183.58,66666.11,965.552605
1722344400000,66666.11,66941.73,66328.49,66389.72,799.788082
1722348000000,66389.72,66453.1,65611.61,65807.61,1107.854655
1722351600000,65807.61,66343.75,65550,66226.47,913.163423
1722355200000,66226.47,66563.25,66144.2,66179.85,551.637405
1722358800000,66179.85,66222.75,65670.88,65865.03,707.709958
1722362400000,65865.03,66074.48,65585,65826.09,1063.626869
1722366000000,65826.09,66019.46,65553.32,65929.32,920.329612
1722369600000,65929.32,66233.99,65299.25,66196.49,1054.873195
1722373200000,66196.49,66316.45,65947.25,66306.78,251.463805
1722376800000,66306.78,66375.97,66088.76,66227.67,403.621736
1722380400000,66227.67,66315.48,66126.31,66191.9,335.59148
1722384000000,66191.9,66427.95,65879.28,66350.79,512.758539
1722387600000,66350.79,66413.96,66108.18,66302.6,358.352871
1722391200000,66302.6,66416.79,66063.26,66114.16,304.865269
1722394800000,66114.16,66230.01,66039.27,66054.45,290.362951
1722398400000,66054.45,66100,65486.87,65811.57,495.00998
1722402000000,65811.57,66223,65578.59,66180.51,510.820218
1722405600000,66180.51,66554.99,66110.42,66460.78,665.301466
1722409200000,66460.78,66530.5,66210.39,66226.02,455.479994
1722412800000,66226.02,66378.18,66035.42,66315.22,502.957725
1722416400000,66315.22,66373.22,66156.3,66259.05,434.150991
1722420000000,66259.05,66259.06,65944.3,65988.45,667.663102
1722423600000,65988.45,66152.8,65954.26,66089.43,418.20979
1722427200000,66089.43,66297.8,65989.25,66154.11,819.784702
1722430800000,66154.11,66844.54,66128.29,66514.12,1127.625663
1722434400000,66514.12,66737.79,65973.24,66442.97,1294.688592
1722438000000,66442.97,66561.83,66319.87,66386.44,834.793237
1722441600000,66386.44,66758.5,66286.77,66359.69,766.141477
1722445200000,66359.69,66844.35,66300,66687.61,704.982219
1722448800000,66687.61,66744.22,66129.39,66534.13,1287.516198
1722452400000,66534.13,66656.58,64912.04,65256.3,1626.819069
1722456000000,65256.3,65427.86,64534.69,64596.58,1282.92208
1722459600000,64596.58,65141.6,64524.9,64978.93,651.666337
1722463200000,64978.93,65056.09,64635.56,64978.75,476.13739
1722466800000,64978.75,64999.99,64627.1,64631.66,482.357084
1722470400000,64631.66,64844.85,64349.77,64648.55,1181.537964
1722474000000,64648.55,64824.34,64119.81,64198.86,1056.848115
1722477600000,64198.86,64272.48,63894,64109.95,1251.863286
1722481200000,64109.95,64133.48,63749.96,63931.81,914.330849
1722484800000,63931.81,64063.89,63596.64,63735.07,1232.240039
1722488400000,63735.07,64358.42,63574.31,64303.26,1014.927694
1722492000000,64303.26,64459.4,64115.07,64231.55,769.810297
1722495600000,64231.55,64491.39,64215.03,64319.9,696.651248
1722499200000,64319.9,64559.1,64303.88,64508.19,788.778127
1722502800000,64508.19,64711.32,64463.91,64470.26,784.045274
1722506400000,64470.26,64607.9,64313.17,64576.31,508.893098
1722510000000,64576.31,64686.9,64451.07,64673.9,635.207284
1722513600000,64673.9,64918.91,64629.18,64885.17,966.013562
1722517200000,64885.17,64957.29,64464.71,64755.73,845.343569
1722520800000,64755.73,64783.74,63918.98,63935.86,1371.156762
1722524400000,63935.86,63963.73,62664.44,62907.2,2642.688904
1722528000000,62907.2,63196.94,62555,62895.23,1672.510672
1722531600000,62895.23,63253.64,62276.07,63206.46,1886.870839
1722535200000,63206.46,63421.54,62790.02,62950.67,1284.973559
1722538800000,62950.67,63505.43,62930,63423.99,979.083181
1722542400000,63423.99,64778.6,63332.25,64751.9,1502.159078
1722546000000,64751.9,65354.8,64620.72,64889.04,722.09573
1722549600000,64889.04,65664.17,64862.31,65187.54,1072.314724
1722553200000,65187.54,65484.38,64996.08,65359.52,868.728346
1722556800000,65359.52,65604.69,64894.63,64905.25,774.197071
1722560400000,64905.25,64909.99,64561.45,64660.26,806.566256
1722564000000,64660.26,64834.62,63662.03,64371.12,1222.687272
1722567600000,64371.12,64635.75,64248.2,64607.6,708.039587
1722571200000,64607.6,64663.49,64435.72,64536.09,621.477887
1722574800000,64536.09,64544.54,64072.5,64181.63,783.522238
1722578400000,64181.63,64634.25,63789.36,64467.1,1185.612549
1722582000000,64467.1,64524.69,64118.3,64149.14,1049.788318
1722585600000,64149.14,64602.34,64036.71,64588.1,911.375415
1722589200000,64588.1,64618.05,64410.76,64510.31,691.562436
1722592800000,64510.31,64875,64360.76,64755.4,832.795881
1722596400000,64755.4,64972.94,64653.1,64660.7,988.927626
1722600000000,64660.7,64937.86,64142.57,64842.26,1864.586725
1722603600000,64842.26,65536.96,64556.82,65227.7,1537.160757
1722607200000,65227.7,65371.34,63091.25,63157.31,2371.645523
1722610800000,63157.31,63641.91,62418.65,63413.73,2465.90645
1722614400000,63413.73,63614.58,62955.58,63309.15,1320.382717
1722618000000,63309.15,63460.79,63056.3,63095.57,1044.388761
1722621600000,63095.57,63226.98,62779.81,62889.83,1522.411525
1722625200000,62889.83,62975.24,62507.64,62638.19,2230.786487
1722628800000,62638.19,63190.05,62065.69,62627.48,2411.394054
1722632400000,62627.48,62737.74,61264.36,61982.52,1304.182326
1722636000000,61982.52,62246.59,61220.51,61382.08,1138.954265
1722639600000,61382.08,61790.44,61299.96,61492.7,1206.680475
1722643200000,61492.7,61718.67,60893.21,61127.77,1366.455183
1722646800000,61127.77,61376.01,60496.41,61330.58,1542.896132
1722650400000,61330.58,61605.39,61208.2,61442.82,882.854809
1722654000000,61442.82,61971.36,61304.42,61890.63,1141.002474
1722657600000,61890.63,61973.22,61385.48,61557.97,785.285579
1722661200000,61557.97,61718.4,61497.83,61701.02,706.992627
1722664800000,61701.02,61842.58,61665.85,61825.53,745.339354
1722668400000,61825.53,61907.67,61615.48,61663.22,839.555038
1722672000000,61663.22,61749.4,61480.66,61630.98,893.266754
1722675600000,61630.98,61750.64,61454.03,61738.85,841.65122
1722679200000,61738.85,61894.68,61664.15,61818.21,811.577232
1722682800000,61818.21,62012.33,61779.81,61914.32,1057.371513
1722686400000,61914.32,62195.44,61844.26,61997.41,1132.077633
1722690000000,61997.41,62044.51,61849.22,62020.12,773.988606
1722693600000,62020.12,62178.4,61900,61996.78,769.095892
1722697200000,61996.78,62099.99,60830.07,60881.16,1486.42523
1722700800000,60881.16,61292.04,60386.56,60911.51,1906.321902
1722704400000,60911.51,61017.65,60440.86,60569.3,972.83761
1722708000000,60569.3,60837.78,60161.21,60243.57,1260.25943
1722711600000,60243.57,60634.79,59921.36,60244.79,1231.412372
1722715200000,60244.79,60717.99,60156.14,60399.57,803.913473
1722718800000,60399.57,60874.92,59845,60643.11,783.593717
1722722400000,60643.11,60761.73,60366.3,60627.86,498.90783
1722726000000,60627.86,60829.83,60382.17,60706.71,815.542303
1722729600000,60706.71,60818.79,60591.92,60746.2,749.611768
1722733200000,60746.2,60774.29,60319.97,60737.66,748.39417
1722736800000,60737.66,61117.99,60706.35,60881,727.359148
1722740400000,60881,60903.57,60687.94,60737.05,716.981597
1722744000000,60737.05,60796.83,60548.56,60567.82,657.610343
1722747600000,60567.82,60933.5,60541.25,60788.43,808.707117
1722751200000,60788.43,60866.03,60707.81,60814.52,577.916859
1722754800000,60814.52,60829.75,60250,60367.17,751.613305
1722758400000,60367.17,60670.03,60108.18,60570.52,710.773599
1722762000000,60570.52,60734.4,60503.43,60702.53,552.034152
1722765600000,60702.53,60834.37,60531.48,60810.26,663.070342
1722769200000,60810.26,61011,60770.05,60903.58,680.244866
1722772800000,60903.58,61098.26,60797.28,61058.52,697.844745
1722776400000,61058.52,61086.57,60823.68,60827.32,558.124584
1722780000000,60827.32,60877.96,59316.37,59587.17,1767.154066
1722783600000,59587.17,59607.21,58954.19,59084.81,1347.095401
1722787200000,59084.81,59317.34,58618.17,58664.52,1535.868524
1722790800000,58664.52,58756.08,57141,57867.91,2398.328623
1722794400000,57867.91,58924.66,57747.64,58760.74,1403.637546
1722798000000,58760.74,59499.99,58527.95,59259.31,1371.405881
1722801600000,59259.31,59593.34,58840.37,59148.41,910.055084
1722805200000,59148.41,59166.59,58354.24,58465.3,564.668846
1722808800000,58465.3,59136.29,58383.59,58719.94,887.663122
1722812400000,58719.94,58765.86,58001.53,58165.87,843.623757
1722816000000,58165.87,58308.01,55690,56152.47,3579.04761
1722819600000,56152.47,56286.97,52224.74,54426.23,8191.650059
1722823200000,54426.23,54698.33,53588.73,54680.14,4776.81384
1722826800000,54680.14,54698.68,53768.81,53870.52,2766.489325
1722830400000,53870.52,54562.91,53371.1,53516.07,2209.789396
1722834000000,53516.07,53857.12,52267.5,52713.49,5149.978875
1722837600000,52713.49,52980.75,48974,51580.41,9599.446283
1722841200000,51580.41,53091.33,51346.24,52668.5,3541.160464
1722844800000,52668.5,53228.78,52274.25,52747.39,2672.93258
1722848400000,52747.39,52926.36,51736.77,52650.41,2226.863123
1722852000000,52650.41,52655.68,50664.23,51375.48,3099.51094
1722855600000,51375.48,51905.36,50625.14,51336.63,2921.395728
1722859200000,51336.63,51548.47,49544.77,49803.5,4547.174135
1722862800000,49803.5,52520.81,49592.99,51950.39,6170.55296
1722866400000,51950.39,54521.11,51950.01,54049.17,5705.573001
1722870000000,54049.17,54980.69,53513.01,54315.99,3569.457933
1722873600000,54315.99,55581.8,54032.22,54042.79,2886.35009
1722877200000,54042.79,55064.93,53775.02,54710.27,1773.19341
1722880800000,54710.27,54728.36,52973.49,53101.14,1519.387237
1722884400000,53101.14,53600.72,52546.93,53474.72,2089.38132
1722888000000,53474.72,54417.36,53454.73,54398.17,1291.715895
1722891600000,54398.17,55206.95,54263.53,54375.26,921.524737
1722895200000,54375.26,54974.61,54203.11,54696.46,1045.997844
1722898800000,54696.46,55087.41,53870.58,54024.47,1115.598501
1722902400000,54024.47,56080,53946.16,56045.87,1925.285852
1722906000000,56045.87,56283.55,55433.75,55728.34,1240.061766
1722909600000,55728.34,56068.32,55634.72,55846.68,913.450967
1722913200000,55846.68,55900.6,55473.46,55665.48,1051.699111
1722916800000,55665.48,55757.94,55235.31,55493.01,1175.259826
1722920400000,55493.01,56000,55255.91,55929.49,1021.546796
1722924000000,55929.49,56048.3,55528.56,55778,1176.774037
1722927600000,55778,56158.74,55454.42,56001.14,1167.75763
1722931200000,56001.14,56115.62,54594.02,54991.12,1637.607119
1722934800000,54991.12,55347.85,54565.63,55216.04,1428.90465
1722938400000,55216.04,55444.44,54882.33,55065.51,858.8674
1722942000000,55065.51,55413.9,54872.21,55207.3,1004.382732
1722945600000,55207.3,55476.65,54689,54777.8,1317.162418
1722949200000,54777.8,55426.35,54376.72,55211.73,1851.728277
1722952800000,55211.73,56620.43,55141.76,56121.44,2791.025589
1722956400000,56121.44,56448.21,55734.67,56419.81,1272.847446
1722960000000,56419.81,56916.2,56238.15,56779.65,1325.774816
1722963600000,56779.65,56971.13,56483.74,56498.79,995.031442
1722967200000,56498.79,57078.28,56355.05,56731.66,1020.366536
1722970800000,56731.66,56889.8,56309.83,56764.77,841.779233
1722974400000,56764.77,56866.67,56204.78,56548.26,944.519831
1722978000000,56548.26,56640.59,56107.53,56455.31,611.882048
1722981600000,56455.31,56942.08,55946.62,56199.44,1357.714611
1722985200000,56199.44,56422.9,55788.23,56019.93,936.993131
1722988800000,56019.93,56370.24,55557.79,56270.15,1201.980167
1722992400000,56270.15,57015.51,55782.46,56965.51,1215.036304
1722996000000,56965.51,57292.1,56484.35,56762.05,1379.925836
1722999600000,56762.05,56988.69,56583.91,56865.53,762.706854
1723003200000,56865.53,57262.39,56747.92,57053,1047.505203
1723006800000,57053,57254.88,56702.27,56797.52,1230.938089
1723010400000,56797.52,57001.73,56692.75,56840.55,975.487015
1723014000000,56840.55,57096.12,56542.01,56929.3,868.512605
1723017600000,56929.3,57456.52,56865.62,57352.33,821.687478
1723021200000,57352.33,57747.52,57170.63,57354.88,1037.330159
1723024800000,57354.88,57753,57256.46,57335.41,687.470042
1723028400000,57335.41,57388.26,56872.32,56971.42,897.40761
1723032000000,56971.42,57342.95,56811.42,57298.47,838.066037
1723035600000,57298.47,57492.11,56711.4,56831.85,855.256095
1723039200000,56831.85,57000.7,55693.27,56083.56,1752.902519
1723042800000,56083.56,56411.52,55776.51,56101.64,1046.708212
1723046400000,56101.64,56300,55823.53,56127.97,767.726232
1723050000000,56127.97,56310.36,55435.52,55571.13,878.592743
1723053600000,55571.13,55632.12,54662.58,54810.74,1317.409232
1723057200000,54810.74,55162.86,54683.93,54764.57,788.671687
1723060800000,54764.57,55313.82,54642.2,55151.94,1124.97428
1723064400000,55151.94,55576.25,54864.86,55416.15,745.192947
1723068000000,55416.15,55468,54548.7,55291.1,1096.367072
1723071600000,55291.1,55439.75,54928.48,55143.12,849.732164
1723075200000,55143.12,55380,54736.64,55306.41,759.396167
1723078800000,55306.41,57369.15,55269.69,56877,1607.29287
1723082400000,56877,57648.29,56826.01,57366.51,962.746549
1723086000000,57366.51,57639.6,57052.03,57062.39,728.367154
1723089600000,57062.39,57244.07,56675.34,56775.16,648.420554
1723093200000,56775.16,57030.75,56721.61,56960.91,626.343253
1723096800000,56960.91,57357.99,56794.8,57222.1,847.605712
1723100400000,57222.1,57437.48,57125.72,57200.93,967.520417
1723104000000,57200.93,57394.47,57123.22,57236.02,834.020572
1723107600000,57236.02,57514.93,56972.42,57348.11,859.901906
1723111200000,57348.11,57575,57201.47,57381.2,940.097085
1723114800000,57381.2,57684.15,57256.46,57323.94,1063.988893
1723118400000,57323.94,58500.53,57100.01,57931.02,2135.268095
1723122000000,57931.02,58266.43,56683.42,57279,1337.068884
1723125600000,57279,59000,57173.42,58926.89,1777.466031
1723129200000,58926.89,59519.06,58637.76,59431.02,1601.98353
1723132800000,59431.02,59878,59350,59562.79,1177.165573
1723136400000,59562.79,59857.08,59267.84,59466.33,794.404409
1723140000000,59466.33,59704.37,59323.52,59328.62,835.845332
1723143600000,59328.62,59821.16,59230.12,59405.28,1076.727789
1723147200000,59405.28,59684.92,59281.21,59491.21,690.081064
1723150800000,59491.21,61340.58,59491.21,61165.16,863.384029
1723154400000,61165.16,62550,60615.71,62331.82,1590.059379
1723158000000,62331.82,62745.45,61625,61686.97,1349.363842
1723161600000,61686.97,61757.07,61077.13,61212.95,1417.838076
1723165200000,61212.95,61542.52,60764.67,61398.19,973.827505
1723168800000,61398.19,61460.23,61141.96,61233.54,815.109354
1723172400000,61233.54,61568.36,61167.63,61353.85,828.803061
1723176000000,61353.85,61392.2,60710.26,60721.48,924.69275
1723179600000,60721.48,61029,60572.71,60983.9,883.215474
1723183200000,60983.9,61117,60730.36,60885.08,867.567587
1723186800000,60885.08,61234.6,60750.33,60870.61,985.69663
1723190400000,60870.61,61118.29,60608.01,61091.11,1028.918615
1723194000000,61091.11,61217.29,60709.14,60758.31,1027.745849
1723197600000,60758.31,60853.59,60162.18,60599.37,1104.72822
1723201200000,60599.37,60795.42,60358.85,60659.09,712.597811
1723204800000,60659.09,60808.69,60227.79,60556.11,755.284932
1723208400000,60556.11,60757.37,59790.99,60457.32,1389.608957
1723212000000,60457.32,61127.78,59520.53,60339.35,1770.806444
1723215600000,60339.35,60581,59788.17,59805.58,815.773019
1723219200000,59805.58,60455.97,59722.77,60433.37,838.02519
1723222800000,60433.37,60733.38,60148.29,60197.5,809.3864
1723226400000,60197.5,60370.76,59816.56,60313.76,735.815264
1723230000000,60313.76,60755.96,60116.37,60682.76,804.487685
1723233600000,60682.76,60998.46,60520.77,60743.76,666.74954
1723237200000,60743.76,60880.73,59920.34,60737.66,925.046094
1723240800000,60737.66,60996.31,60293.73,60767.73,1004.354681
1723244400000,60767.73,60929.91,60346.78,60845.02,791.471447
1723248000000,60845.02,61484.99,60481.87,60547.95,1185.858379
1723251600000,60547.95,60974.62,60460.37,60475.31,901.821702
1723255200000,60475.31,60736.03,60324.34,60538.81,788.17242
1723258800000,60538.81,60545.06,60273.8,60444.5,1008.275729
1723262400000,60444.5,60456.28,60240.58,60424.77,1160.790895
1723266000000,60424.77,60476.66,60326.98,60368.97,852.572534
1723269600000,60368.97,60524.31,60333,60460.98,925.99565
1723273200000,60460.98,60865.23,60460.98,60845.64,954.235762
1723276800000,60845.64,60903.32,60618.54,60738.49,856.475727
1723280400000,60738.49,61118.45,60734.64,60901.6,912.084313
1723284000000,60901.6,61020.07,60641.54,60793.73,860.463732
1723287600000,60793.73,61027.92,60754.17,60929.19,812.480311
1723291200000,60929.19,60955.83,60715.33,60725.87,663.121395
1723294800000,60725.87,60756.84,60425.18,60440.96,982.418041
1723298400000,60440.96,60679.95,60410.54,60585.34,656.258098
1723302000000,60585.34,60757.79,60505.12,60517.45,748.275245
1723305600000,60517.45,60721.59,60403.77,60676.04,1057.858069
1723309200000,60676.04,60865.15,60555.27,60769.38,1228.301168
1723312800000,60769.38,61231.81,60728.99,60957.86,1324.639867
1723316400000,60957.86,61140.86,60838.92,61017.3,1034.367568
1723320000000,61017.3,61112.8,60900.53,60995.07,996.113401
1723323600000,60995.07,61172.53,60963.95,61076.82,654.201388
1723327200000,61076.82,61082.31,60888.95,60937.13,1227.953991
1723330800000,60937.13,60942.88,60756.67,60923.71,1197.8793
1723334400000,60923.71,61244.52,60892.31,61091.22,1159.000803
1723338000000,61091.22,61172,60946.29,61113.42,1306.410619
1723341600000,61113.42,61134.28,60975.32,61031.08,1116.340739
1723345200000,61031.08,61398.18,61020.71,61090.85,1233.817182
1723348800000,61090.85,61151.84,60878.88,60897.49,1231.649336
1723352400000,60897.49,61153.49,60876.19,61115.83,914.056818
1723356000000,61115.83,61164.05,61000.02,61120.13,1147.052698
1723359600000,61120.13,61274.6,61080.04,61256.16,1420.277394
1723363200000,61256.16,61430.01,61157.82,61259.82,1382.713514
1723366800000,61259.82,61878.81,61002.23,61112.4,1676.396742
1723370400000,61112.4,61268.97,60943.84,61036.56,1007.630787
1723374000000,61036.56,61070.78,60413.71,60669.34,1239.826575
1723377600000,60669.34,60708.98,60224.48,60497.97,1198.732024
1723381200000,60497.97,60623.59,60164.26,60455.96,1075.852721
1723384800000,60455.96,60755.82,60188.38,60342.76,1078.340279
1723388400000,60342.76,60430,59917.45,60127.76,1059.106692
